0.243225	0.247973	0.25272	0.257462	0.262198	0.266924	0.271636	0.276334	0.281013	0.285671	0.290306	0.294913	0.299491	0.304036	0.308546	0.313017	0.317446	0.321832	0.32617	0.330459	0.334694	0.338874	0.342995	0.347056	0.351052	0.354981	0.35884	0.362627	0.366339	0.369973	0.373526	0.376997	0.380383	0.38368	0.386888	0.390003	0.393022	0.395945	0.398767	0.401489	0.404106	0.406618	0.409021	0.411315	0.413497	0.415566	0.417521	0.419358	0.421078	0.422678	0.424156	0.425513	0.426746	0.427854	0.428837	0.429693	0.430421	0.43102	0.431491	0.431832	0.432044	0.432125	0.432075	0.431894	0.431583	0.43114	0.430566	0.429861	0.429026	0.428061	0.426965	0.42574	0.424387	0.422906	0.421298	0.419565	0.417706	0.415724	0.413619	0.411392	0.409046	0.406581	0.403999	0.401303	0.398493	0.395571	0.39254	0.389401	0.386157	0.382809	0.37936	0.375812	0.372168	0.36843	0.3646	0.360681	0.356675	0.352586	0.348417	0.344168	0.339845	0.335449	0.330983	0.326451	0.321857	0.317201	0.312489	0.307722	0.302905	0.29804	0.293131	0.288181	0.283192	0.278169	0.273115	0.268033	0.262927	0.257799	0.252653	0.247492	0.24232	0.23714	0.231956	0.22677	0.221585	0.216406	0.211235	0.206075	0.200931	0.195803	0.190697	0.185614	0.180559	0.175533	0.17054	0.165583	0.160664	0.155786	0.150953	0.146166	0.141428	0.136743	0.132111	0.127537	0.123021	0.118567	0.114176	0.109851	0.105593	0.101406	0.0972894	0.0932467	0.0892791	0.0853883	0.081576	0.0778436	0.0741925	0.070624	0.0671394	0.0637397	0.0604262	0.0571996	0.0540611	0.0510112	0.0480507	0.0451803	0.0424004	0.0397116	0.0371141	0.0346083	0.0321943	0.0298722	0.027642	0.0255036	0.0234569	0.0215015	0.0196373	0.0178638	0.0161804	0.0145866	0.0130817	0.011665	0.0103358	0.00909308	0.00793594	0.00686334	0.00587421	0.00496737	0.00414162	0.00339565	0.00272813	0.00213763	0.00162271	0.00118183	0.000813423	0.000515865	0.000287484	0.000126562	3.13352e-05	0
0.640995	0.652982	0.664592	0.675801	0.686587	0.696928	0.706804	0.716195	0.725081	0.733445	0.741269	0.748536	0.75523	0.761338	0.766845	0.77174	0.776012	0.77965	0.782647	0.784995	0.786688	0.787721	0.788091	0.787797	0.786837	0.785211	0.782922	0.779973	0.776369	0.772115	0.767219	0.761691	0.75554	0.748778	0.741417	0.73347	0.724952	0.71588	0.70627	0.696141	0.685512	0.674404	0.662836	0.650831	0.638411	0.625601	0.612425	0.598906	0.585072	0.570947	0.556557	0.541929	0.52709	0.512067	0.496888	0.481579	0.466168	0.450683	0.43515	0.419597	0.40405	0.388537	0.373082	0.357712	0.342452	0.327325	0.312357	0.29757	0.282987	0.268629	0.254517	0.240672	0.227111	0.213854	0.200918	0.188318	0.17607	0.164187	0.152682	0.141566	0.130851	0.120546	0.110658	0.101195	0.0921627	0.0835655	0.0754069	0.0676893	0.0604136	0.05358	0.0471873	0.0412333	0.0357147	0.0306271	0.0259651	0.0217225	0.0178917	0.0144648	0.0114326	0.00878512	0.0065117	0.00460087	0.00304054	0.00181789	0.000919569	0.000331657	3.9754e-05	2.90267e-05	0.000284257	0.000789899	0.00153015	0.00248896	0.00365015	0.0049974	0.00651437	0.00818468	0.00999202	0.0119202	0.0139531	0.0160749	0.01827	0.0205231	0.0228191	0.0251435	0.0274819	0.0298208	0.0321468	0.0344472	0.0367098	0.0389231	0.0410759	0.0431581	0.0451597	0.0470718	0.0488861	0.0505949	0.0521911	0.0536686	0.0550218	0.056246	0.057337	0.0582915	0.0591068	0.0597809	0.0603125	0.0607012	0.0609468	0.0610503	0.0610128	0.0608363	0.0605234	0.0600771	0.059501	0.0587994	0.0579766	0.0570379	0.0559885	0.0548343	0.0535815	0.0522365	0.0508061	0.0492971	0.047717	0.0460728	0.0443723	0.0426228	0.0408322	0.0390081	0.0371581	0.0352899	0.0334111	0.0315292	0.0296515	0.0277852	0.0259373	0.0241146	0.0223237	0.0205708	0.0188619	0.0172028	0.0155989	0.0140551	0.0125762	0.0111665	0.00982991	0.00856996	0.00738982	0.00629223	0.00527952	0.00435362	0.00351601	0.00276781	0.0021097	0.00154196	0.00106447	0.000676733	0.000377851	0.000166571	4.12741e-05	0
1.10072	1.11989	1.1374	1.1532	1.1672	1.17935	1.1896	1.1979	1.20422	1.20852	1.21078	1.211	1.20917	1.20528	1.19936	1.19141	1.18148	1.16959	1.15579	1.14013	1.12268	1.1035	1.08266	1.06024	1.03633	1.01103	0.984419	0.956609	0.927702	0.897809	0.867041	0.835515	0.803344	0.770648	0.737543	0.704148	0.67058	0.636956	0.60339	0.569994	0.536879	0.50415	0.47191	0.440256	0.409282	0.379076	0.349721	0.321293	0.293864	0.267496	0.242249	0.218171	0.195308	0.173696	0.153364	0.134336	0.116626	0.100243	0.0851886	0.0714581	0.0590395	0.047915	0.0380606	0.0294465	0.0220377	0.0157938	0.0106701	0.00661725	0.00358216	0.0015082	0.000335798	2.74724e-06	0.000444726	0.00159574	0.00338861	0.00575536	0.00862775	0.0119376	0.0156175	0.0196007	0.023822	0.028218	0.0327273	0.037291	0.0418529	0.0463598	0.0507618	0.0550124	0.0590691	0.0628929	0.066449	0.0697064	0.0726386	0.0752231	0.0774414	0.0792793	0.0807269	0.0817781	0.0824306	0.0826862	0.0825498	0.0820303	0.0811396	0.0798924	0.0783064	0.0764017	0.0742007	0.0717278	0.0690091	0.0660721	0.0629454	0.0596584	0.0562412	0.0527242	0.0491376	0.0455117	0.041876	0.0382592	0.0346893	0.0311929	0.0277952	0.02452	0.0213892	0.0184228	0.0156389	0.0130535	0.0106804	0.00853106	0.00661474	0.0049384	0.00350669	0.00232196	0.00138433	0.000691753	0.000240077	2.31307e-05	3.28457e-05	0.000259377	0.000691232	0.00131542	0.00211761	0.00308229	0.00419291	0.00543213	0.00678192	0.00822376	0.00973885	0.0113082	0.0129131	0.0145346	0.0161546	0.0177553	0.0193196	0.0208313	0.022275	0.0236366	0.0249029	0.0260621	0.0271037	0.0280187	0.0287994	0.0294397	0.0299349	0.0302819	0.0304791	0.0305262	0.0304247	0.0301771	0.0297877	0.0292616	0.0286054	0.0278267	0.0269343	0.0259376	0.024847	0.0236736	0.022429	0.0211252	0.0197746	0.0183898	0.0169834	0.0155681	0.0141563	0.0127602	0.0113915	0.0100615	0.00878103	0.00756004	0.00640781	0.00533282	0.00434261	0.0034438	0.00264201	0.00194185	0.00134688	0.000859575	0.000481377	0.000212662	5.27624e-05	0
1.58894	1.61379	1.63429	1.65028	1.66165	1.66831	1.6702	1.66731	1.65964	1.64723	1.63017	1.60856	1.58254	1.55228	1.51797	1.47984	1.43815	1.39315	1.34515	1.29445	1.24138	1.18627	1.12947	1.07134	1.01222	0.952476	0.892454	0.832502	0.772957	0.714147	0.656383	0.599963	0.545162	0.492238	0.441425	0.392932	0.346945	0.303623	0.263097	0.225473	0.190827	0.159209	0.13064	0.105119	0.0826139	0.0630724	0.0464173	0.0325502	0.021353	0.0126894	0.00640771	0.002342	0.000314988	0.00014	0.00162333	0.00456652	0.00876863	0.0140284	0.0201466	0.0269278	0.0341824	0.0417285	0.0493938	0.0570165	0.064447	0.071549	0.0782005	0.0842943	0.0897385	0.0944572	0.0983902	0.101493	0.103738	0.105109	0.105609	0.105252	0.104065	0.102087	0.0993664	0.0959636	0.091945	0.0873844	0.0823606	0.0769568	0.0712582	0.0653516	0.0593232	0.053258	0.0472382	0.0413425	0.0356444	0.0302121	0.025107	0.0203835	0.0160883	0.0122598	0.00892846	0.00611578	0.00383492	0.00209059	0.000879337	0.000189839	3.40441e-06	0.000294483	0.00103131	0.00217659	0.00368828	0.00552035	0.00762366	0.00994676	0.0124368	0.0150405	0.0177045	0.0203769	0.0230075	0.0255486	0.0279556	0.030188	0.0322092	0.0339875	0.0354964	0.0367144	0.0376255	0.0382194	0.0384912	0.0384414	0.0380759	0.0374054	0.0364454	0.0352156	0.0337395	0.0320442	0.0301592	0.0281167	0.0259503	0.0236949	0.0213858	0.0190582	0.0167469	0.0144853	0.0123053	0.0102366	0.00830643	0.00653899	0.00495538	0.00357315	0.00240624	0.00146475	0.000754943	0.000279228	3.62051e-05	2.0796e-05	0.000224411	0.000635181	0.00123822	0.00201596	0.00294846	0.00401384	0.00518862	0.00644818	0.00776717	0.00911994	0.0104809	0.0118252	0.0131285	0.0143682	0.015523	0.0165737	0.0175032	0.0182969	0.0189427	0.0194314	0.0197563	0.0199141	0.0199037	0.0197275	0.01939	0.0188987	0.0182633	0.0174957	0.0166098	0.0156211	0.0145465	0.013404	0.0122125	0.010991	0.00975897	0.00853541	0.00733893	0.00618731	0.00509724	0.00408408	0.0031616	0.00234186	0.00163497	0.001049	0.00058989	0.000261367	6.49606e-05	0
2.09342	2.12143	2.14043	2.15019	2.1506	2.14162	2.12334	2.09593	2.05966	2.01489	1.96206	1.90171	1.83443	1.76089	1.68183	1.598	1.51022	1.41933	1.32618	1.23162	1.1365	1.04165	0.947869	0.855929	0.766545	0.680379	0.598034	0.52004	0.446859	0.378872	0.316383	0.259614	0.208704	0.163714	0.124628	0.0913528	0.0637278	0.0415269	0.0244659	0.0122093	0.00437741	0.000554455	0.000296743	0.00314086	0.00861192	0.0162317	0.0255266	0.0360348	0.0473133	0.0589443	0.0705405	0.0817502	0.0922609	0.101803	0.11015	0.117123	0.122589	0.12646	0.128692	0.129285	0.128276	0.12574	0.121785	0.116543	0.110174	0.102853	0.0947693	0.0861208	0.0771087	0.0679328	0.0587874	0.0498566	0.0413113	0.0333056	0.0259742	0.0194301	0.0137634	0.00904006	0.00530155	0.00256514	0.00082451	5.09395e-05	0.00019501	0.00118865	0.00294749	0.00537354	0.00835804	0.0117844	0.0155313	0.0194756	0.0234955	0.0274729	0.0312965	0.0348637	0.038083	0.0408754	0.043176	0.0449348	0.0461172	0.0467045	0.0466936	0.0460962	0.0449384	0.0432592	0.0411093	0.0385489	0.0356467	0.0324774	0.0291199	0.0256548	0.0221631	0.0187237	0.0154116	0.0122964	0.00944075	0.0068988	0.00471549	0.00292557	0.00155313	0.00061136	0.000102567	1.84518e-05	0.000340654	0.00104151	0.00208504	0.00342804	0.00502138	0.0068114	0.00874135	0.0107529	0.0127875	0.014788	0.0166999	0.0184726	0.0200607	0.0214246	0.0225318	0.023357	0.023883	0.0241004	0.0240081	0.0236127	0.0229284	0.0219761	0.0207832	0.0193822	0.0178103	0.0161078	0.0143174	0.0124829	0.0106481	0.00885593	0.00714695	0.0055588	0.00412516	0.00287503	0.00183214	0.00101449	0.000433997	9.6405e-05	1.25748e-06	0.000142065	0.000506612	0.00107741	0.00183222	0.00274479	0.00378555	0.00492244	0.00612178	0.00734915	0.00857027	0.00975186	0.0108624	0.011873	0.012758	0.0134954	0.0140676	0.0144615	0.0146689	0.0146865	0.0145161	0.0141638	0.0136407	0.0129617	0.0121456	0.0112139	0.0101911	0.00910316	0.00797735	0.00684128	0.00572231	0.00464681	0.00363954	0.00272305	0.00191716	0.00123849	0.000700135	0.000311382	7.75655e-05	0
2.6088	2.63655	2.64815	2.64341	2.62234	2.58525	2.53264	2.46526	2.38406	2.29021	2.18503	2.06999	1.94669	1.81681	1.68209	1.54431	1.40522	1.26655	1.12995	0.996975	0.869065	0.747507	0.633425	0.527764	0.43128	0.344528	0.267867	0.201458	0.14527	0.0990919	0.0625431	0.0350935	0.01608	0.00472968	0.000181515	0.0015108	0.00775298	0.0179276	0.0310614	0.0462097	0.0624766	0.0790325	0.0951291	0.110112	0.123428	0.134636	0.143403	0.149511	0.152849	0.15341	0.151281	0.146637	0.139722	0.130845	0.120357	0.108643	0.0961063	0.0831522	0.070177	0.0575554	0.0456293	0.0346993	0.0250171	0.0167805	0.0101297	0.00514635	0.00185395	0.000220196	0.000161119	0.00154655	0.00420679	0.00794017	0.0125214	0.0177099	0.023259	0.0289236	0.034469	0.0396773	0.0443546	0.0483356	0.0514881	0.0537158	0.0549595	0.0551977	0.0544454	0.0527517	0.0501968	0.0468878	0.042954	0.0385411	0.0338058	0.0289098	0.0240142	0.0192739	0.0148324	0.0108173	0.00733697	0.00447695	0.00229831	0.000836321	0.000100281	7.41419e-05	0.000718025	0.00197049	0.00375147	0.0059657	0.0085066	0.0112603	0.0141101	0.0169403	0.0196402	0.0221083	0.0242546	0.0260043	0.0272992	0.0280995	0.0283843	0.0281521	0.0274197	0.0262215	0.0246073	0.0226402	0.0203941	0.0179505	0.0153955	0.0128167	0.0102999	0.00792623	0.00576937	0.00389323	0.00234996	0.00117842	0.00040326	3.43966e-05	6.71448e-05	0.000482772	0.00124958	0.00232438	0.00365438	0.00517926	0.0068336	0.00854929	0.010258	0.0118937	0.0133949	0.0147065	0.015782	0.0165846	0.0170883	0.0172787	0.0171529	0.0167195	0.0159982	0.0150184	0.013818	0.0124422	0.0109412	0.00936846	0.00777893	0.00622673	0.00476342	0.00343616	0.00228612	0.00134719	0.000644897	0.000195731	6.7338e-06	7.54891e-05	0.000390422	0.000931429	0.00167079	0.00257435	0.00360287	0.00471356	0.0058617	0.00700227	0.0080916	0.00908885	0.0099575	0.0106665	0.0111912	0.0115143	0.0116261	0.0115249	0.0112165	0.0107143	0.0100385	0.00921489	0.00827438	0.00725133	0.00618245	0.00510534	0.0040572	0.00307341	0.00218634	0.00142427	0.000810377	0.000362069	9.0439e-05	0
3.13233	3.15552	3.1525	3.12327	3.06837	2.98884	2.88619	2.76242	2.61987	2.46126	2.28954	2.10787	1.91951	1.72775	1.53581	1.34681	1.16364	0.988958	0.825063	0.673907	0.53704	0.415589	0.310254	0.221311	0.148625	0.091683	0.0496257	0.0212961	0.00528992	1.28203e-05	0.00373938	0.0146731	0.0310053	0.0509706	0.0728978	0.0952547	0.116685	0.136039	0.152391	0.165053	0.173576	0.177746	0.177566	0.17324	0.165144	0.153796	0.139822	0.123919	0.106823	0.0892727	0.0719771	0.0555874	0.0406731	0.0277033	0.0170321	0.00889209	0.00339108	0.000516007	0.000140877	0.00203935	0.00590082	0.0113491	0.0179632	0.025298	0.0329058	0.0403561	0.0472539	0.0532549	0.0580783	0.0615155	0.0634357	0.0637875	0.0625965	0.0599602	0.0560399	0.0510493	0.0452428	0.0389008	0.0323164	0.0257805	0.0195688	0.0139295	0.00907348	0.00516582	0.00232043	0.000597068	8.98897e-07	0.000484723	0.00195342	0.00427047	0.00726602	0.0107463	0.0145037	0.0183267	0.0220104	0.0253656	0.0282269	0.0304596	0.0319649	0.0326828	0.0325938	0.0317178	0.0301119	0.0278663	0.0250986	0.0219472	0.018564	0.0151071	0.0117323	0.00858636	0.00580029	0.00348343	0.00171923	0.000562053	3.56485e-05	0.000133024	0.000817815	0.002027	0.00367479	0.00565745	0.00785881	0.0101563	0.0124267	0.0145526	0.0164273	0.0179597	0.0190783	0.019734	0.0199015	0.0195802	0.0187929	0.0175846	0.0160193	0.0141766	0.0121471	0.010028	0.00791821	0.0059133	0.00410131	0.00255857	0.00134638	0.000508447	6.93108e-05	3.36735e-05	0.000386709	0.00109531	0.00211016	0.00336857	0.00479785	0.00631903	0.00785093	0.00931401	0.0106343	0.0117467	0.0125979	0.0131489	0.0133761	0.0132724	0.0128471	0.0121247	0.0111438	0.0099547	0.00861647	0.00719419	0.00575547	0.0043672	0.00309225	0.00198658	0.00109665	0.000457413	9.08664e-05	5.2994e-06	0.000195197	0.000641823	0.00131443	0.00217203	0.00316558	0.0042406	0.00533989	0.00640637	0.0073859	0.00822976	0.00889699	0.00935614	0.00958665	0.00957956	0.00933775	0.00887551	0.00821763	0.00739793	0.0064575	0.00544248	0.00440173	0.0033844	0.00243753	0.00160381	0.000919546	0.00041308	0.000103515	0
3.66241	3.67591	3.64976	3.58454	3.48187	3.3443	3.17526	2.97896	2.76018	2.52419	2.27652	2.02283	1.76867	1.51936	1.27981	1.05437	0.846736	0.659857	0.495863	0.356053	0.240899	0.150079	0.0825437	0.0366048	0.0100392	0.000212926	0.00421044	0.0189673	0.0414006	0.0685304	0.0975893	0.126115	0.152022	0.173656	0.189818	0.199773	0.203237	0.200338	0.19157	0.177726	0.159828	0.13905	0.116636	0.0938282	0.0717981	0.0515848	0.0340487	0.0198373	0.00936436	0.00280456	0.00010087	0.00098449	0.00500503	0.0115687	0.0199819	0.0294976	0.0393615	0.0488559	0.0573381	0.0642729	0.0692565	0.0720313	0.0724916	0.0706805	0.066778	0.0610819	0.053983	0.0459368	0.0374321	0.0289602	0.0209855	0.0139186	0.00809508	0.0037589	0.00105279	1.46891e-05	0.000580745	0.00259429	0.00581982	0.00996101	0.0146815	0.0196273	0.0244486	0.0288212	0.0324647	0.0351573	0.0367471	0.0371574	0.0363888	0.034515	0.0316756	0.0280644	0.0239152	0.0194861	0.015042	0.0108388	0.00710755	0.00404128	0.00178482	0.000427656	6.21556e-07	0.000476249	0.00177268	0.00376078	0.00627386	0.00911937	0.0120917	0.0149855	0.017608	0.0197908	0.0213994	0.02234	0.0225642	0.0220703	0.0209017	0.0191426	0.0169117	0.0143533	0.0116276	0.00890014	0.00633159	0.00406757	0.0022302	0.000911285	0.000167489	1.79469e-05	0.000444219	0.00139261	0.00277859	0.00449303	0.00640973	0.00839381	0.0103104	0.0120331	0.0134514	0.0144776	0.015051	0.0151415	0.0147503	0.0139087	0.0126759	0.011134	0.00938242	0.00753107	0.0056933	0.00397865	0.00248604	0.00129788	0.000475337	5.50522e-05	4.74834e-05	0.000436934	0.00118322	0.00222481	0.00348327	0.0048686	0.00628515	0.00763786	0.00883815	0.00980932	0.0104911	0.0108432	0.010847	0.0105064	0.00984721	0.00891461	0.00777014	0.00648731	0.00514668	0.00383067	0.00261828	0.00158018	0.000774485	0.000243335	1.06203e-05	8.08814e-05	0.000439458	0.00105384	0.00187612	0.00284636	0.00389663	0.00495548	0.00595253	0.00682288	0.00751109	0.00797453	0.00818571	0.00813376	0.00782476	0.00728098	0.00653913	0.00564775	0.00466391	0.00364938	0.00266668	0.00177505	0.00102681	0.000464164	0.000116752	0
4.198	4.19586	4.13684	4.02275	3.85717	3.64532	3.39381	3.1104	2.80363	2.48251	2.15612	1.83327	1.52215	1.23005	0.963078	0.726007	0.522149	0.353301	0.219783	0.120523	0.0532147	0.0145218	0.000311937	0.00592022	0.026417	0.0568699	0.0925856	0.12932	0.163448	0.192087	0.213166	0.22545	0.228509	0.222651	0.20881	0.188416	0.163241	0.135245	0.106417	0.0786382	0.0535549	0.0324887	0.0163696	0.0057039	0.000574114	0.000667134	0.00532823	0.0136345	0.0244814	0.0366756	0.049027	0.0604345	0.0699584	0.0768769	0.0807224	0.0812981	0.0786725	0.0731565	0.0652633	0.0556569	0.0450922	0.0343531	0.0241913	0.0152721	0.0081293	0.00313292	0.000470644	0.000144132	0.00197941	0.00564979	0.010709	0.0166313	0.0228559	0.0288312	0.0340559	0.0381151	0.0407069	0.0416596	0.0409388	0.0386424	0.0349869	0.030285	0.0249167	0.0192971	0.0138424	0.00893822	0.00491065	0.00200415	0.000366143	3.98214e-05	0.000965372	0.00298899	0.00587879	0.009346	0.0130698	0.0167233	0.0199993	0.0226336	0.0244229	0.0252394	0.0250365	0.0238503	0.0217927	0.0190404	0.0158182	0.01238	0.00898759	0.00588988	0.00330413	0.00139994	0.000287688	1.20255e-05	0.000550646	0.00181838	0.00367602	0.00594308	0.00841336	0.0108719	0.0131124	0.0149526	0.0162483	0.0169032	0.0168749	0.0161766	0.0148742	0.0130794	0.0109396	0.00862495	0.00631454	0.00418177	0.00238096	0.00103575	0.000230245	3.55975e-06	0.000348068	0.00121136	0.00250167	0.00409628	0.00585205	0.00761736	0.00924424	0.0106001	0.0115775	0.0121023	0.0121383	0.0116893	0.0107976	0.00953945	0.0080184	0.00635618	0.00468267	0.00312532	0.00179916	0.00079801	0.000187559	8.98686e-07	0.000236716	0.000860269	0.00180697	0.00298827	0.00429924	0.00562734	0.00686151	0.00790095	0.00866286	0.00908861	0.00914782	0.00884002	0.0081941	0.00726522	0.00612988	0.0048793	0.00361185	0.00242504	0.00140783	0.000633707	0.000155188	1.34831e-07	0.000170071	0.000640648	0.00136415	0.0022738	0.0032895	0.00432448	0.00529238	0.00611408	0.00672386	0.00707437	0.00713997	0.00691836	0.00643025	0.00571722	0.00483801	0.00386344	0.00287055	0.00193631	0.00113149	0.000515141	0.000130124	0
4.73838	4.71382	4.61105	4.43402	4.18959	3.88721	3.53836	3.15604	2.75404	2.3463	1.94619	1.56592	1.21597	0.904726	0.638117	0.419541	0.249857	0.127542	0.0489795	0.00884021	0.000543034	0.016751	0.0498745	0.0925475	0.138049	0.180646	0.215837	0.240496	0.252909	0.252708	0.240717	0.218736	0.189267	0.155224	0.119639	0.0853918	0.0549774	0.0303318	0.0127176	0.00267814	5.67875e-05	0.00407274	0.013444	0.0265422	0.0415652	0.0567088	0.0703266	0.0810626	0.0879472	0.0904537	0.0885098	0.0824691	0.0730465	0.0612254	0.0481489	0.0350028	0.0229039	0.0128013	0.00540047	0.00111329	3.91006e-05	0.00197506	0.00645366	0.0128022	0.0202176	0.0278489	0.0348788	0.0405985	0.0444668	0.0461514	0.0455482	0.0427784	0.0381644	0.0321887	0.0254397	0.0185507	0.0121377	0.00674169	0.00278167	0.000520562	4.80366e-05	0.00128034	0.00397647	0.00776844	0.0122022	0.0167845	0.021032	0.0245163	0.0269028	0.0279778	0.027664	0.0260219	0.0232378	0.0196008	0.0154708	0.0112409	0.00729869	0.00398884	0.00158215	0.000252263	6.28698e-05	0.000965877	0.00281031	0.00536075	0.00832315	0.0113754	0.0141991	0.0165103	0.0180857	0.0187814	0.0185446	0.0174148	0.015517	0.013047	0.0102491	0.00739175	0.00474027	0.0025314	0.000951383	0.000119642	7.93817e-05	0.000795899	0.00216247	0.00401299	0.00613993	0.00831579	0.0103157	0.0119393	0.013029	0.0134845	0.0132704	0.0124176	0.0110186	0.0092166	0.00718977	0.00513335	0.00323988	0.0016807	0.000589829	5.2037e-05	9.59535e-05	0.000692878	0.00176117	0.00317564	0.00478096	0.00640757	0.00788861	0.00907606	0.00985466	0.0101523	0.00994581	0.00926205	0.0081739	0.00679196	0.00525283	0.00370506	0.00229442	0.00114968	0.00037051	1.84556e-05	0.000111883	0.000625244	0.00149264	0.00261526	0.00387179	0.00513085	0.00626401	0.00715834	0.00772703	0.00791725	0.00771457	0.00714343	0.00626387	0.00516485	0.00395485	0.00275085	0.00166666	0.000801883	0.000232463	3.77283e-06	0.000126859	0.000578106	0.0013023	0.00221874	0.00322965	0.00423018	0.00511876	0.00580706	0.00622827	0.00634327	0.00614386	0.00565289	0.00492141	0.00402309	0.0030465	0.00208612	0.001233	0.000565862	0.000143614	0
